resource_id,scope_keys,dataset_ids,dataset_names,resource_type,title,author,published_at,source_url,local_path,sha256,raw_html_path,raw_html_sha256,attachment_parent_url,http_status,content_type,extraction_status,scraped_at
support.worldquantbrain.com-hc-en-us-community-posts-24665184414871-research-paper-75-the-stock-market-valuation-of-huma,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental23;fundamental30,Fundamental Point in Time Data;Japan fundamental data by sectors,research,Research Paper 75: The Stock Market Valuation of Human Capital Creation,"NL41370 July 07, 2024 06:42 Edited",2024-07-07T06:42:16Z,https://support.worldquantbrain.com/hc/en-us/community/posts/24665184414871-Research-Paper-75-The-Stock-Market-Valuation-of-Human-Capital-Creation,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-75-the-stock-market-valuation-of-human-capital-creation-24665184414871-research-paper-75-the-stock-market.md,72F70A0C2E5A5926F9CF0B56851083C86E851293E087FB5E73760BC8CAC44316,materials/wq_dataset_catalog_20260717/raw/html/research-paper-75-the-stock-market-valuation-of-human-capital-creation-24665184414871-research-paper-75-the-stock-market.html,3F69709C7C18414C6A3EC914660CB9CE8A68A43BC671C3CFB9B3F415ED75E8E2,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-24988170282391-research-paper-77-are-online-job-postings-informativ,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental23;pv1,Fundamental Point in Time Data;Price Volume Data for Equity,research,Research Paper 77: Are Online Job Postings Informative to Investors?,"NL41370 July 18, 2024 11:06",2024-07-18T11:06:53Z,https://support.worldquantbrain.com/hc/en-us/community/posts/24988170282391-Research-Paper-77-Are-Online-Job-Postings-Informative-to-Investors,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-77-are-online-job-postings-informative-to-investors--24988170282391-research-paper-77-are-online-job-post.md,A319E94E593A7DC129D92BA785471FF09CA63606022D32C2F940AB05F344EED4,materials/wq_dataset_catalog_20260717/raw/html/research-paper-77-are-online-job-postings-informative-to-investors--24988170282391-research-paper-77-are-online-job-post.html,3006D81A29C870270E3864B1BE12080393B890698D983E54FB7ED12837A2611B,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25195878621975-getting-started-with-short-interest-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,short_interest_pred;shortinterest24;shortinterest29;shortinterest3;shortinterest43;shortinterest5;us_short_sale,Daily Price Limit Data;Group Short Sale Data;Securities Lending Files Data;Short Interest Forecast Signals;Short Sale Circuit Breaker Data;Short Sell Dataset;US Equity Short Sale Volume,discussion,Getting started with Short Interest Datasets,"Di Sheng Tan December 03, 2024 03:20 Edited",2024-12-03T03:20:01Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25195878621975-Getting-started-with-Short-Interest-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-short-interest-datasets-25195878621975-getting-started-with-short-interest-datasets.md,8A42597DCEC53E8317AC9485C9D59B0C8FF2EA12531A0512D4F3BEE7EFAD18C2,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-short-interest-datasets-25195878621975-getting-started-with-short-interest-datasets.html,645788F970B721126CA146CC9BB48E2F5EB9A6DD6E76B9C18195FEEA395A57F2,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25238147759383-getting-started-with-model-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,ai_equity_alpha;ai_factor_transfer;analyst_chart_cnn;analyst_earnings_ibes;analyst_revision_horizons;behavioral_signals;board_network;chart_cnn_alpha;event_stock_model;expected_move;forward_beta_risk;fundamental65;global_seasonal_model;model10;model106;model109;model110;model113;model12;model127;model135;model138;model139;model140;model141;model144;model16;model165;model17;model170;model176;model192;model207;model216;model219;model227;model23;model230;model237;model238;model240;model243;model244;model25;model250;model252;model253;model259;model26;model262;model264;model267;model27;model28;model29;model30;model307;model31;model313;model32;model33;model354;model36;model37;model38;model39;model50;model51;model53;model59;model68;model77;multi_horizon_alpha;multi_source_model;multifactor_return_pred;option_chart_model;option_horizon_decomp;options_composite;other176;other193;other33;other378;other432;other460;other510;predictive_starmine;price_signal_dl;pv1;pv_tech_indicators;quant_factor_lib;risk82;shortinterest6;shortinterest7;tech_chart_model,8-K based NLP model;AI Enhanced Equity Factor Transfer;AI Equity Alpha Forecasts;Accounting governance indicator models;Alternative technical factor models;Analyst Revisions;Analyst Revisions Model Data;Analysts rating model;Analysts' Factor Model;Asia Technical and Fundamental ranking model;Asian Insider Transaction Data;Behavioral Finance Signal Factors;Big data and machine learning based model;Board Member Network Analysis;CDS Factor Data;Canadian Equity Quantitative Models;Combined Alpha Model;Comprehensive Factor Analytics Data;Corporate Event Driven Stock Model;Corporate Patent Innovation Activity Dataset;Credit Analytics Data;Credit Risk Model;Creditworthiness Risk Measure Model;DNN prediction of fundamentals;Deep Learning Analyst Chart Signals;Deep Learning Chart-Based Alpha;Deep Learning Price Signal Dataset;EBITDA Estimate Model;EPS Estimate Model;ETF Risk Data;Earnings Quality;Earnings Quality Model;Equity Expected Move Metrics;Event based sentiment and behavioral factors model;Factor Ratios and its Rank Model;Forward Beta Risk Prediction Model;Fundamental Scores;Fundamentals and Technical Indicators Model;Generalized Feature Transformer Dataset;Global Analyst Earnings Forecasts;Global Sales Allocation Model Data;Global Seasonal Regime Return Signals;Growth Valuation Model;Inflation based stock selection model;Insider Transaction Analytics;Intangible Asset Factors;Interest Rate Sensitivity Measures;International Scorings Data;ML/AI-Estimates for Research Indicators;Multi Factor Market Return Predictions;Multi Horizon Alpha Decomposition;Multi Horizon Analyst Revision Signals;Multi-Domain Quantitative Factor Library;Multi-Source Market Return Prediction;Non-Financial Metric Models;Nonlinear adaptive model;Option Chart Image Return Prediction;Options Derived Composite Signals;Predictive Analyst-Company Signal Set;Predictive data using Deep Learning models;Price Momentum Model;Price Volume Data for Equity;Price Volume Technical Indicators;Qualitative Alpha Model Data;Research Analyst Estimate Factors;Research Indicators;Revenue Estimate Model;Risk-Alleviated Momentum Scores;Scorings Data;Sensitivity to the Inflation Change;Short Selling Model;SmartHoldings Model;SmartRatios Model;Stock Selection DL model;Stock Selection Model;Stock Selection from Accounting-based Factors;Structural Credit Risk Model;Systematic Hedging for Investors to Evade Large Drawdowns;Systematic Risk Metrics;Technical Indicator Chart Prediction;Text Mining Data;Time-series prediction of alpha models;US Equity Option Horizon Decomposition;Valuation Momentum Data,discussion,Getting started with Model Datasets,"NL41370 November 02, 2024 06:00 Edited",2024-11-02T06:00:30Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-model-datasets-25238147759383-getting-started-with-model-datasets.md,C865F458F1665DA59D21761F825826A6C6A29C41675EDCDD166FAAD460701DCB,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-model-datasets-25238147759383-getting-started-with-model-datasets.html,9E3FC97ED756B55B2482FD755D60B8CA676AFEAC47B05A3AEA7EDE80B81E0BE5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25238147879319-getting-started-with-news-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,event_return_model;news104;news12;news17;news18;news20;news21;news23;news29;news3;news31;news36;news38;news42;news46;news48;news5;news50;news51;news52;news54;news55;news59;news66;news7;news73;news76;news79;news82;news84;news85;news87;news92;news94;news97;other7,Aggregated News Data;Archive News Data;Conference call data;Corporate Events Data;Deep Learning Event Return Prediction;Dow Jones News Analytics Data;Global Corporate News Analytics;Global Media News Data;Headline Sentiment Analysis using DNN;Intermediate News Data;Intraday Post News Price Volume;Key Developments Data;Macro Economic Event Data;MnA Deals Data;News Analytic Model Data;News Analytics Data;News Analytics on Equities;News Feed Analytics Data;News Sentiment Analysis using DNN;PR Edition Data;Ravenpack News Data;Real Time News Feed Data;Relevant News Analytics Data;Sentiment Analysis from DNN;Significant Developments Data;Smart Conference call transcript data;Standardized Financial News Categorization;Story by Story Sentiment;Textual News Feed Data;US News Data;US/AMR news data;Web News Analytics Data;Web News Sentiment Scores;Web Sources News Sentiment Data;Webpage View Statistics,discussion,Getting started with News Datasets,"NL41370 November 09, 2024 06:00 Edited",2024-11-09T06:00:52Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147879319-Getting-started-with-News-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-news-datasets-25238147879319-getting-started-with-news-datasets.md,3DBA69C6A40C2B0A9E63A0F7DB9D1A1D998EB316705311AEC1BFA80FDAC37F70,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-news-datasets-25238147879319-getting-started-with-news-datasets.html,A8D30FB27F9EF04F8207F3C62F104E7207AD802EDEB1FF87FF257FA11F7D96CB,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25238159368215-getting-started-with-analyst-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst10;analyst11;analyst14;analyst15;analyst16;analyst2;analyst21;analyst34;analyst37;analyst39;analyst4;analyst44;analyst45;analyst46;analyst48;analyst49;analyst69;analyst7;analyst72;analyst81;analyst82;analyst83;analyst9;analyst92;analyst_base_ref;analyst_consensus;analyst_factor_signals;biasfree_analyst;model211;news87;other411,"Analyst Estimate Daily Data;Analyst Estimate Data for Equity;Analyst Estimates Base Reference;Analyst Estimation Data;Analyst Investment insight Data;Analyst Trade Ideas;Analyst estimate prediction data;Analyst estimates & financial ratios;Analysts Estimates of Key Fundamentals;Bias Adjusted Analyst Forecasts;Broker Estimates;Corporate Earning Estimates Data;Creditworthiness model;Dividend estimation data;Dividend forecasts model;ESG scores;Earnings forecasts;Estimations of Key Fundamentals;Fundamental Analyst Estimates;Global Analyst Factor Signals;Indicators of Interest Data;Integrated Broker Estimates;Japan Analyst Estimate Data;Linear, nonlinear, and region-specific models;Performance-Weighted Analyst Estimates;Real Time Estimates;Smart Conference call transcript data;Standardized Analyst Consensus Forecasts",discussion,Getting started with Analyst Datasets,"NL41370 October 26, 2024 06:00 Edited",2024-10-26T06:00:51Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25238159368215-Getting-started-with-Analyst-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-analyst-datasets-25238159368215-getting-started-with-analyst-datasets.md,67FAAB1223D2AA6BB3C9B9ABB445A5429EB6E980EB1247B19BFF7817CFF181E0,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-analyst-datasets-25238159368215-getting-started-with-analyst-datasets.html,8D7A2347ACED537CBFB54C3B22368B0290CFF0A7BA2638FEC87A1FF904B35292,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25297889562135-getting-started-with-social-media-datasets,ASI_D1_TOP500;USA_D1_TOP1000,creator_signal_perf;socialmedia12;socialmedia32;socialmedia8;twitter_sentiment_l2,Finance Creator Prediction Performance;Sentiment Data for Equity;Social Media Data for Equity;Twitter Sentiment Signal Aggregation;socialmedia discussion,discussion,Getting started with Social Media Datasets,"Di Sheng Tan November 25, 2024 06:48 Edited",2024-11-25T06:48:12Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25297889562135-Getting-started-with-Social-Media-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-social-media-datasets-25297889562135-getting-started-with-social-media-datasets.md,086D118C08071FE1782CE26EC25180B2D529866B9C6457802CB287D74EC0AB73,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-social-media-datasets-25297889562135-getting-started-with-social-media-datasets.html,4366FC0D26C5ED7EFD0AB3357D7E7C7223DE910FBE8F5E7DBEDDDFAEA82D270F,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25402187622807-research-paper-79-forecasting-default-with-the-kmv-m,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,pv1;risk88,Other Multi-Factor Risk Models;Price Volume Data for Equity,research,Research Paper 79 - Forecasting Default with the Kmv-Merton Model,"SH71033 August 04, 2024 18:02",2024-08-04T18:02:17Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25402187622807-Research-Paper-79-Forecasting-Default-with-the-Kmv-Merton-Model,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-79---forecasting-default-with-the-kmv-merton-model-25402187622807-research-paper-79-forecasting-default-w.md,6EFCFADBA12F49FCEF271F56C65EC5C2BBB142CE35E6FD3DDB7D543201B72AAC,materials/wq_dataset_catalog_20260717/raw/html/research-paper-79---forecasting-default-with-the-kmv-merton-model-25402187622807-research-paper-79-forecasting-default-w.html,D3DDABBC48A2EA431CD9A49BBE4108D1D2620FEB5188FAC31BED256B97512842,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25545411079703-getting-started-with-earnings-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,earnings11;earnings2;earnings27;earnings3;earnings4;earnings5;earnings6;earnings7;earnings_chart_dl;earnings_sent_matrix,Deep Learning Earnings Chart Predictions;Earnings Call Transcript Data;Earnings Date Breaks;Earnings Date Data;Earnings Update Emails Data;Effect of earnings announcement model;Financial Event Calendar Data;Global Earnings Call Sentiment Matrix;Horizon Earnings and Calendar North America;International Findings Data,discussion,Getting started with Earnings Datasets,"Di Sheng Tan November 25, 2024 06:42 Edited",2024-11-25T06:42:44Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25545411079703-Getting-started-with-Earnings-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-earnings-datasets-25545411079703-getting-started-with-earnings-datasets.md,EEC21249279A7E85041347A092CE21F2B23E53AEEDC88B3CE92B4A3FB56461B9,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-earnings-datasets-25545411079703-getting-started-with-earnings-datasets.html,30E6F5F866F77CD3EA115BDAC392DEF4356DA36C94A669778DB860AD0EE6AA75,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25703837047191-getting-started-with-institutions-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fund_holdings_panel;institutions18;institutions20;institutions6,Global Institutional Fund Holdings;Institutions and Beneficial Stake Ownership;Ownership Model Data;Short Sale Volume Data,discussion,Getting started with Institutions Datasets,"Di Sheng Tan December 03, 2024 03:14 Edited",2024-12-03T03:14:09Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25703837047191-Getting-started-with-Institutions-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-institutions-datasets-25703837047191-getting-started-with-institutions-datasets.md,D03DB0A46C9A3DFACFBE65D539A28D513F0BFB41B2636DE770BFC694C9AA83F2,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-institutions-datasets-25703837047191-getting-started-with-institutions-datasets.html,99BF8E74C06C8453070C51E5A312644373D193801B382DDE15EB189A2A7BAEB5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25961805067671-research-paper-80-news-and-social-media-emotions-in-,IND_D1_TOP500;USA_D1_TOP1000,fundamental90;news3,"Dow Jones News Analytics Data;Governance, Accounting, Management, and Equality",research,Research Paper 80: News and Social Media Emotions in the Commodity Market,"NL41370 September 12, 2024 06:00 Edited",2024-09-12T06:00:46Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25961805067671-Research-Paper-80-News-and-Social-Media-Emotions-in-the-Commodity-Market,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-80-news-and-social-media-emotions-in-the-commodity-market-25961805067671-research-paper-80-news-and-socia.md,5B7175E987CBD062DFB1BFB6B9766D939DA90871A0B378AF737588DABA0A08C8,materials/wq_dataset_catalog_20260717/raw/html/research-paper-80-news-and-social-media-emotions-in-the-commodity-market-25961805067671-research-paper-80-news-and-socia.html,6A0650C29D4BC75BE04004341592A0A2E8A0F4171AB63C04608380F809E917DF,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25961871299351-research-paper-83-separating-winners-from-losers-amo,IND_D1_TOP500;USA_D1_TOP1000,fundamental90;news3,"Dow Jones News Analytics Data;Governance, Accounting, Management, and Equality",research,Research Paper 83: Separating Winners from Losers Among Low Book-to-Market Stocks Using Financial Statement Analysis,"NL41370 November 14, 2024 06:00 Edited",2024-11-14T06:00:28Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25961871299351-Research-Paper-83-Separating-Winners-from-Losers-Among-Low-Book-to-Market-Stocks-Using-Financial-Statement-Analysis,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-83-separating-winners-from-losers-among-low-book-to-market-stocks-using-financial-statement-analysis-2596.md,884D42526B71A33C05A89DE770E81898BC5B4C7A517EA1948308028BC5FB829C,materials/wq_dataset_catalog_20260717/raw/html/research-paper-83-separating-winners-from-losers-among-low-book-to-market-stocks-using-financial-statement-analysis-2596.html,B138386F9184E1298178DCA13022C9292540C930C001849F3EC6615B77B82DAC,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25961872556183-research-paper-84-granular-betas-and-risk-premium-fu,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental17;fundamental23,Direct Fundamental Data;Fundamental Point in Time Data,research,Research Paper 84: Granular Betas and Risk Premium Functions,"NL41370 December 05, 2024 06:00 Edited",2024-12-05T06:00:57Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25961872556183-Research-Paper-84-Granular-Betas-and-Risk-Premium-Functions,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-84-granular-betas-and-risk-premium-functions-25961872556183-research-paper-84-granular-betas-and-risk-pre.md,23B4A6B042C34E6CC71E02762D599A780A4CD5D708BFBCA8BBEAFC6876D654AD,materials/wq_dataset_catalog_20260717/raw/html/research-paper-84-granular-betas-and-risk-premium-functions-25961872556183-research-paper-84-granular-betas-and-risk-pre.html,85F583AB1405050D2DACDE990888AA91CB9511066E0D986391D95891C379758D,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25961878370199-research-paper-81-proactive-financial-reporting-enfo,USA_D1_TOP1000,model109,Fundamentals and Technical Indicators Model,research,Research Paper 81: Proactive Financial Reporting Enforcement and Shareholder Wealth,"NL41370 October 03, 2024 06:00 Edited",2024-10-03T06:00:57Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25961878370199-Research-Paper-81-Proactive-Financial-Reporting-Enforcement-and-Shareholder-Wealth,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-81-proactive-financial-reporting-enforcement-and-shareholder-wealth-25961878370199-research-paper-81-proa.md,D43B7CCC5792F4980ED5B729AA2C0A7342F1173E96CAEF09746F140ABA38CD2D,materials/wq_dataset_catalog_20260717/raw/html/research-paper-81-proactive-financial-reporting-enforcement-and-shareholder-wealth-25961878370199-research-paper-81-proa.html,900A94A909ECA25E6F0D567724C17FD8C6A02B0848DC55CFD931892FD825A656,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-25961880450071-research-paper-82-short-interest-returns-and-fundame,IND_D1_TOP500;USA_D1_TOP1000,model77,Analysts' Factor Model,research,"Research Paper 82: Short interest, returns, and fundamentals","NL41370 October 24, 2024 06:00 Edited",2024-10-24T06:00:57Z,https://support.worldquantbrain.com/hc/en-us/community/posts/25961880450071-Research-Paper-82-Short-interest-returns-and-fundamentals,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-82-short-interest-returns-and-fundamentals-25961880450071-research-paper-82-short-interest-returns-and-fu.md,E24E6B10FE3EDD10E1A945943E543D1E69C73F40A02E1D3C2D93F39A1C8037C8,materials/wq_dataset_catalog_20260717/raw/html/research-paper-82-short-interest-returns-and-fundamentals-25961880450071-research-paper-82-short-interest-returns-and-fu.html,98AE5995613E258E168C50C642595EDA1D78E3AA7077AA42FBF44648CA1B7EE5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-27157459347991-getting-started-with-risk-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,mfm_model_output;risk59;risk60;risk62;risk65;risk68;risk70;risk71;risk72;risk88,Beta Risk Factors;Daily Specific Return Profiling Dataset;ETF Risk Model Data;Forecast Data;Multi Factor Model Universal Output;Multi-Factor Model;Other Multi-Factor Risk Models;Securities Lending Insight Data;Securities Lending and Short Market Dynamics Dataset;Specific return of extended factors,discussion,Getting started with Risk Datasets,"Di Sheng Tan December 03, 2024 03:10 Edited",2024-12-03T03:10:20Z,https://support.worldquantbrain.com/hc/en-us/community/posts/27157459347991-Getting-started-with-Risk-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-risk-datasets-27157459347991-getting-started-with-risk-datasets.md,465E0FB034D27CFE79D05302DE5D4F4110A95CBB9AD6A8F689E3D6A9D9A37B84,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-risk-datasets-27157459347991-getting-started-with-risk-datasets.html,7689D0725A547B84F84DE1CEDC74C7615943C797CDE55D7A55989D1C0D018C7A,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-27157674118807-getting-started-with-macro-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,macro63;other551,Alpha Toolkit Dataset;Index Reconstitution Data,discussion,Getting started with Macro Datasets,"Di Sheng Tan November 25, 2024 06:40 Edited",2024-11-25T06:40:47Z,https://support.worldquantbrain.com/hc/en-us/community/posts/27157674118807-Getting-started-with-Macro-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-macro-datasets-27157674118807-getting-started-with-macro-datasets.md,D28DE5F44F6B6AB85D606EA461DA349DA70BB8976EAEC8D913B5C6F74B9432D6,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-macro-datasets-27157674118807-getting-started-with-macro-datasets.html,83E81C782CD4260E79EF8778A052303364695286514B0A0B55721678B205FDB5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-27493637356439-getting-started-with-other-datasets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,acquisition_model;ai_news_scores;corporate_news_index;cre_exposure_model;dl_riskfree_returns;earnings_risk;earningscall_embed;earningscall_sentiment;equity_forum_data;equity_kpi_forecast;event_relation;event_sentiment_signals;filing_sentiment;finnews_nlp_scores;forum_sentiment;hiring_trends;insider_feats;insider_matrix;insider_trx_matrix;ml_factor_proj;mmp_nlp_sentiment;news_sentiment_dl;news_sentiment_nlp;nlp_news_scores;order_book_imbalance;other128;other143;other17;other250;other296;other315;other323;other326;other327;other335;other359;other36;other384;other424;other428;other436;other455;other496;other532;other545;other546;other566;other567;other571;other580;other596;other623;other635;other685;other696;other699;other78;search_interest;social_sent_score;stock_cluster_dl;stock_search_trends;sustainable_profit;techindi_model;us_equity_news;web_traffic_engage;workforce_flow_skills,AI News Sentiment Scores;Aggregated Insider Transaction Matrix;Commercial Real Estate Exposure Model;Corporate Acquisition Likelihood Model;Corporate Earnings Call Sentiment Data;Corporate Event Sentiment Signals;Deep Learning News Sentiment Signals;Deep Learning Risk Free Returns;Deep Learning Stock Clusters;Deep Learning Technical Indicator Returns;Dividend model;Dividend prediction model;Earnings Call Text Embedding Analytics;Earnings Event Risk Model;Earnings and conference call data;Employee Review Data;Enhanced Financial Indicators;Equity Social Sentiment Scores;Equity Swap Data;Flow into Equities Data;Global Corporate Hiring Trends;Global Equity Premarket Data;Global Executive Performance Factors;Global Insider Transaction Aggregates;Global Insider Transaction Features;Global Stock Forum Sentiment Signals;Global Workforce Flow and Skills Analytics;Hybrid NLP Model;Image-Based Financial Prediction Dataset;Individual Investor Transactions Data;Institutional Network Analysis Dataset;Intermediate Data from Events;International Equity Forum Activity;Intraday FX rates;Japanese PnL Guidance;Linked Firms Momentum Data;Machine Learning Factor Projections;Multi Aspect Earnings Call Sentiment;Multi-Region Dividend Alpha Model Dataset;Multilingual NLP News Sentiment Signals;NLP on conference conversation;News Sentiment Signal Features;Order Book Liquidity and Imbalance Analytics;Outstanding Short Positions for Japanese Equities;Rapid Search Interest Signals;Regulatory Filing Sentiment Analytics;Relationship enhanced with AI/ML;Sensitivity to Interest Rates Model;Sentiment Scores Data;Specific Returns;Standardized Daily ETF Holdings;Sustainable Profitability Factor Library;Text Blob News data;Text-Based Event Relationship Analysis;Thomson Reuters News Analytics Equities;Timely Corporate News Index;Transaction Volume Data for Equity;Transformer Based Financial News Scores;Transformer-Based News Sentiment Analytics;US Equity KPI Forecasts;US Equity Quantitative News Sentiment;US Stock Search Trend Matrix;Web Comments & Reaction Data;Web Traffic Engagement Signals;Wikipedia Viewing Data;details data,discussion,Getting started with Other Datasets,"Di Sheng Tan November 25, 2024 06:40 Edited",2024-11-25T06:40:19Z,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-other-datasets-27493637356439-getting-started-with-other-datasets.md,1149E7AB66DAF77BA927BE5DF1A4F9FF49714A6BDFFEFC7B44B27B7248E3698C,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-other-datasets-27493637356439-getting-started-with-other-datasets.html,9AFA9B6C5381A9F201AF31B9F5511ABAC620E0F6AB1459638BECAA4D9E81E0A8,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-27493900685335-getting-started-with-insiders-datasets,IND_D1_TOP500;USA_D1_TOP1000,board_gov_stats;insider_agg_matrix;insiders1;insiders3;insiders4;insiders5,Corporate Insider Trading Activities Dataset;Edgar forms data;Global Insider Trading Data;SEC Report Data;Smart Insider Transaction Aggregates;US Board Governance and Leadership Metrics,discussion,Getting started with Insiders Datasets,"Di Sheng Tan November 25, 2024 06:39 Edited",2024-11-25T06:39:55Z,https://support.worldquantbrain.com/hc/en-us/community/posts/27493900685335-Getting-started-with-Insiders-Datasets,materials/wq_dataset_catalog_20260717/raw/markdown/getting-started-with-insiders-datasets-27493900685335-getting-started-with-insiders-datasets.md,D7D829C376415631C6B7FDF5D34CC8F546CC54B35DA75DE37E7E535BAA470447,materials/wq_dataset_catalog_20260717/raw/html/getting-started-with-insiders-datasets-27493900685335-getting-started-with-insiders-datasets.html,4843E256E7A12CBAB01F10FE1424A0993D4648A3446208ED95EED605E87DC61C,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
